Background	102 130 6617 5681 940 30139 165 6109 501 147 10692 1886 30116 147 4388 2320 30107 10839 422 111 1568 2407 131 1333 6388 309 9583 205 103
Background	102 106 475 1196 137 1883 3350 3685 121 106 4058 1368 131 111 1333 1154 7945 2037 131 111 2426 429 422 334 3097 188 1653 453 1154 1013 7077 231 145 139 546 168 111 6608 3565 137 20230 14820 4164 145 139 546 168 29225 14328 422 3002 23644 188 4388 2320 30107 145 139 546 10839 275 14820 4164 145 139 546 447 1159 158 422 190 447 1558 111 2704 8031 9583 649 205 103
Background	102 235 17720 684 8334 555 18013 453 3002 1171 147 1248 1135 5510 131 17528 1333 137 8185 131 1898 205 103
Method	102 669 131 2241 3644 453 191 2426 1975 234 5072 263 2354 121 111 3913 579 1874 1493 234 604 2828 2239 1245 241 111 705 551 147 7004 4388 2320 30107 10839 988 604 555 1245 137 165 2077 501 7121 205 103
Method	102 694 422 111 7821 15556 131 238 1139 220 804 1721 862 1074 147 111 2923 467 1886 30116 137 4388 2320 30107 10839 422 2354 131 1886 30116 1740 106 1839 1001 5716 147 3120 111 855 615 131 2683 188 106 1737 1381 5176 131 4388 2320 30107 10839 205 103
Method	102 563 475 1060 422 555 453 2166 29205 1895 3753 111 5327 973 168 106 2426 1013 121 111 1649 2378 940 190 130 4384 1913 1847 234 106 8927 135 3886 131 8889 579 7933 3966 2683 205 103
Method	102 111 10008 147 3279 2655 22732 1058 1056 147 1676 111 1333 2268 234 111 6608 1784 220 12336 2379 205 103
Method	102 121 5137 238 23066 241 7505 190 111 20185 131 1381 1713 147 727 4388 2320 30107 10839 235 17720 2884 8334 2229 263 843 1767 191 2828 2426 1975 205 103
Method	102 532 579 9098 10684 4536 145 23949 546 370 137 745 6281 3859 19244 4845 145 5500 30110 546 450 6728 111 755 1060 2190 205 103
Method	102 694 422 111 4111 467 1711 2354 11096 556 147 195 1839 1279 506 1799 195 2182 205 103
Method	102 238 165 1248 4385 168 693 4653 2580 3605 422 2825 20035 137 5593 1423 711 422 168 334 1381 18013 2354 190 1711 2190 234 1390 190 111 855 360 4030 147 6142 3792 9276 28636 5733 1595 422 1461 139 205 159 205 8856 205 158 137 170 137 522 205 1931 121 1198 205 493 234 522 205 1012 121 205 1198 205 514 103
Method	102 188 355 407 1045 2533 8520 191 111 1671 131 106 6589 3498 168 453 2166 422 8158 191 139 205 159 205 19289 121 111 1671 131 407 2470 4483 360 528 19472 14853 563 111 3060 968 302 195 27165 205 103
Method	102 111 6132 4696 1247 1214 745 1381 3859 4388 2320 30107 10839 988 434 4030 147 106 10345 131 1495 8905 1247 2485 131 4388 2320 30107 10839 453 168 2828 8391 2040 198 111 1281 131 1135 5745 1333 2268 235 1001 8334 165 2077 302 9695 27165 205 103
Method	102 3915 666 422 14858 131 111 1427 705 4499 453 220 2450 121 111 9859 147 14215 235 1792 165 9059 147 195 111 2172 973 205 103
Method	102 137 188 106 5636 4388 2320 30107 10839 988 11811 263 669 131 139 205 159 205 2241 3644 1013 7077 121 111 3913 579 1874 1493 220 1248 28402 179 2722 745 6278 3859 205 103
Background	102 959 111 2141 29677 263 2533 1649 4388 2320 30107 10839 988 434 302 3481 528 3178 422 5100 147 2977 1839 8635 7445 168 111 18013 1188 121 2241 3644 2828 1013 453 422 190 3007 2429 10008 147 2743 475 1843 121 21944 467 2828 2426 1013 1262 137 8522 205 103
Method	102 190 111 545 263 106 971 3014 551 422 111 8031 385 3643 5704 13278 145 14820 215 546 238 4001 434 5414 205 103
Method	102 188 111 617 2358 564 2739 1427 422 14820 215 300 2100 2467 4620 131 18013 3101 6942 118 145 139 1943 422 139 546 1390 235 8889 579 2668 8185 131 1898 205 103
Method	102 238 165 2992 214 3725 111 3540 131 111 532 3644 1638 4620 131 2487 17528 179 10982 3605 422 188 698 5281 121 111 4548 3443 1098 263 106 597 1700 1333 205 566 103
Method	102 111 2429 4388 2320 30107 10839 453 220 131 26796 2683 422 3915 191 111 993 131 170 1159 450 1863 205 103
Method	102 475 1060 422 14820 215 453 220 4276 137 121 20814 1299 1159 1967 198 131 5593 1423 711 2338 121 238 1203 1159 4355 2229 131 3458 1496 131 6589 453 205 103
Method	102 959 698 1584 106 7236 168 17517 10208 150 131 3923 1381 453 205 103
Method	102 3440 121 111 14820 215 1203 131 20035 7574 30141 482 1143 241 817 422 121 334 25728 17065 467 130 1926 5500 30110 610 131 4388 2320 30107 10839 137 758 14820 215 453 241 4355 4290 190 106 5837 131 111 1798 3498 263 532 3644 14820 215 1638 4620 137 106 1248 5118 1477 121 111 755 3511 1188 131 111 6589 3498 205 103
Problem	102 121 238 1203 185 4245 106 868 3879 669 147 1711 3676 131 111 223 7078 131 2487 17528 179 10982 5593 1423 711 422 334 434 3063 106 7236 429 168 7485 131 18013 205 103
Background	102 532 579 9098 19244 4845 434 528 1765 121 1323 826 205 103
Background	102 111 705 1713 1214 130 3343 1333 2229 4388 2320 30107 10839 168 355 10648 15317 422 190 111 6694 131 6566 8334 2382 9051 566 8319 1834 1159 158 205 450 103
Background	102 5224 407 826 267 3956 147 494 7075 8334 205 1021 422 760 103
Background	102 121 2144 147 111 1926 527 422 130 3343 1724 1333 4899 131 111 705 4499 131 1333 2268 241 797 422 2461 106 615 140 579 1874 235 111 3435 8334 145 1011 1539 8319 1834 1159 158 546 968 302 195 19303 556 205 103
Background	102 111 755 2151 2354 422 3065 556 235 5531 2345 2986 30138 231 168 7075 8334 962 1012 8319 1834 1159 158 422 405 111 3435 1261 579 147 579 2654 1857 1151 564 2739 121 130 5593 1423 711 5500 30110 1954 205 1041 103
Background	102 130 3343 1724 1333 4899 131 4388 2320 30107 10839 241 797 573 111 2868 1333 1493 168 355 2291 8373 422 6142 190 5709 8751 263 111 3923 5500 30110 453 205 103
Background	102 121 867 422 106 3835 131 2354 10364 532 579 9098 1622 4536 3425 205 370 422 1128 1159 1107 103
Background	102 407 453 267 2269 28819 997 24813 119 190 130 5731 6589 3498 205 103
Background	102 238 4027 121 106 5709 1477 131 111 2592 4388 2320 30107 10839 988 214 1339 1159 1539 1863 422 4331 191 111 10648 2704 205 1557 103
Result	102 185 405 198 111 8751 131 355 2354 121 8856 205 158 137 170 263 111 14820 215 4483 300 195 4290 1017 1248 6159 1913 5605 422 190 111 14444 131 111 4408 8751 1887 121 4111 190 1798 1496 9273 906 234 1248 6278 3399 131 1445 205 103
Conclusion	102 256 650 3063 1716 198 111 6142 18827 2123 179 1135 1595 300 195 21158 1542 147 502 936 1056 862 145 158 546 10070 131 111 1427 453 2713 214 1159 235 705 18057 1159 952 5510 131 1968 579 14328 137 145 170 546 10643 131 111 6589 4483 2764 168 18168 111 6908 5500 4845 137 1622 4536 453 205 103
Conclusion	102 214 1193 9314 168 407 502 1056 422 185 300 405 198 355 4624 2354 168 5593 1423 711 137 20035 220 121 674 121 2467 4111 190 111 14820 215 7236 453 205 103
Conclusion	102 21944 30113 1214 191 18013 168 1482 1078 220 469 2487 1987 1074 147 1968 579 9583 137 6589 3293 205 103
Method	102 111 1916 6725 1151 263 5500 30110 137 23949 1713 165 4388 4388 2320 30107 145 4388 139 10839 546 10839 10839 422 334 4877 147 106 4388 2320 30107 145 139 546 10839 745 6831 8073 3859 573 111 5360 17528 1382 159 145 139 546 121 111 3443 4548 1098 190 1568 1333 4388 139 10839 862 4388 4388 2320 30107 145 4388 139 10839 546 10839 10839 275 3122 30214 30131 30123 4388 139 10839 145 139 1943 546 4388 2320 30107 145 139 1943 546 10839 223 1943 103
Method	102 1595 467 20059 4861 12057 120 137 111 6284 6831 8073 988 131 111 705 10652 220 694 952 422 188 1113 188 482 165 7094 2739 6257 263 4142 4211 205 514 103
Method	102 121 111 2126 131 111 705 4499 545 422 185 650 1104 617 4245 111 7486 4388 2320 30107 10839 168 655 8253 205 103
Result	102 5556 168 111 10648 15317 19827 137 304 30132 300 195 797 121 8856 205 158 137 170 205 103
Result	102 106 868 4216 168 111 22765 820 241 3440 817 121 522 205 1931 131 1198 205 493 422 334 469 3017 111 14619 28827 579 10860 9583 3067 1761 168 18168 111 18013 1013 7077 690 111 6284 10652 205 103
Background	102 111 705 18013 1713 191 5593 1423 711 10364 111 5500 4845 2358 267 3065 556 214 6516 1527 365 186 205 450 103
Background	102 130 3343 1333 2229 4388 2320 30107 10839 241 797 168 355 10648 15317 422 4359 168 8334 3039 506 9051 566 8319 1834 1159 158 422 582 8113 4388 4388 2320 30107 10839 10839 275 244 434 147 195 17670 121 4142 4211 145 4388 139 10839 4142 275 8276 30141 1834 1159 158 168 5593 1423 711 546 205 103
Background	102 2269 422 407 1713 267 3956 147 629 1199 137 597 7075 8334 205 760 103
Result	102 256 165 4993 1716 263 8856 205 158 137 170 137 469 522 205 1931 131 1198 205 493 198 111 4624 5500 30110 453 5631 8222 1001 506 111 14820 215 988 573 3668 1333 7226 205 103
Background	102 1248 2803 422 758 597 1671 5500 30110 545 360 528 1151 168 5531 2345 2986 30138 231 137 7075 8334 962 1012 8319 1834 1159 158 205 1041 103
Background	102 111 5500 30110 6465 4483 4247 20231 179 629 2654 267 3343 12020 27705 422 334 545 121 106 1724 1333 4899 131 4388 2320 30107 10839 573 111 2868 1333 1493 422 1074 147 111 674 198 111 6589 3498 121 238 1333 1025 165 15468 1724 145 522 205 239 546 205 1178 103
Method	102 168 106 1381 2029 190 111 14820 215 545 131 1198 205 493 185 2030 532 579 3644 5500 30110 4968 263 111 14820 215 453 2168 862 3424 145 105 546 275 3122 30214 30131 30123 145 139 422 105 546 3424 145 4388 139 10839 546 223 30109 205 139 205 106 12524 131 111 159 145 139 422 105 546 4620 263 106 14820 215 7945 2037 669 190 106 906 5500 30110 6589 3498 3424 145 4388 139 10839 546 241 501 147 17436 3424 145 105 546 205 103
Method	102 555 4968 300 195 2533 17666 248 190 111 1798 5500 30110 10300 205 103
Method	102 355 5500 30110 2354 168 5593 1423 711 8520 191 111 4808 6589 453 817 121 522 205 239 205 103
Result	102 111 1654 467 111 4845 3698 3424 137 111 1568 2924 1333 4388 139 10839 131 111 5593 1423 711 3605 241 3452 263 4142 1713 121 13937 2704 576 145 1937 12028 546 234 6651 8263 123 145 9489 12028 546 137 2354 647 4243 7075 145 1937 10073 546 205 103
Result	102 168 8334 2382 1552 8319 1834 1159 158 111 6589 3498 165 15468 1724 137 300 195 804 3716 214 111 3967 972 121 522 205 239 487 111 940 862 1041 103
Result	102 235 1001 8334 422 111 6589 3498 1049 1874 137 461 165 1798 1775 198 256 21229 2080 235 1823 692 147 9051 1539 8319 1834 1159 158 205 760 103
Method	102 147 3401 238 1689 185 3793 111 6589 3498 906 121 1198 205 371 214 106 1491 131 170 205 170 147 831 4111 190 111 1798 1861 862 103
Method	102 1431 3877 8455 30131 1834 1159 158 422 106 2080 973 131 3424 275 1557 21629 152 3903 1159 158 1834 1159 158 241 3852 422 564 198 111 8699 1058 745 8573 1689 3859 131 111 4845 3698 165 7704 1356 145 13468 972 121 522 205 239 546 205 103
Result	102 522 205 286 1402 106 2029 131 111 755 2151 5500 30110 453 1428 168 111 2291 8373 22765 422 19827 137 304 30132 190 580 7945 2037 11910 10364 111 118 145 139 1943 422 139 546 453 263 1020 2448 131 205 1198 205 493 103
Method	102 1920 198 111 5500 30110 453 267 3568 235 4237 5161 5531 145 105 275 2659 30138 231 546 564 580 11910 883 147 195 27175 119 214 111 1857 131 111 6284 14820 215 137 5500 30110 14619 28827 579 10860 9583 3067 205 103
Result	102 111 2103 2471 147 111 5500 30110 10300 165 1248 1846 205 103
Result	102 3533 238 422 461 220 2077 6310 8751 121 111 705 4499 6784 422 1461 422 139 205 159 205 422 522 205 170 145 137 2825 469 522 205 1931 131 205 1198 205 493 546 103
Result	102 121 522 205 286 145 106 546 422 111 6465 131 111 22765 5500 30110 1261 165 4237 6084 506 121 111 14820 215 2471 205 103
Result	102 121 522 205 286 145 115 546 422 111 1248 3446 1595 121 111 6465 131 111 1798 137 5030 5500 30110 3072 168 304 30132 1186 121 111 643 15150 131 111 1333 4899 131 4388 2320 30107 10839 121 522 205 170 205 103
Conclusion	102 407 8751 1799 195 1676 1074 147 106 3446 1633 4899 131 111 1333 2268 234 4234 10643 121 111 5500 30110 6589 3498 422 188 2275 121 580 3923 527 205 514 103
Conclusion	102 111 5118 1595 168 22765 300 4752 195 4458 214 106 952 10070 131 3316 5593 1423 711 1968 579 14328 121 111 5500 30110 1713 205 103
Conclusion	102 1920 198 111 1798 5500 30110 145 137 23949 546 10300 220 755 9486 147 1968 579 9583 1056 121 111 820 131 18583 2291 8373 205 103
Background	102 235 238 1313 185 989 1967 147 8854 191 111 1716 8751 131 4388 2320 30107 10839 797 121 4624 5500 30110 2354 205 103
Result	102 111 19827 453 131 6516 1527 137 6104 30107 121 522 205 158 5574 111 14820 215 988 8222 422 188 256 165 469 797 168 494 2291 8373 205 103
Result	102 111 1390 2331 12332 168 22765 188 106 2291 981 165 7618 188 522 205 1931 121 205 1198 205 493 103
Result	102 121 522 205 305 145 106 546 111 5500 30110 5982 168 5593 1423 711 1375 473 19827 165 817 422 1021 334 17845 3279 6084 506 111 5030 2471 145 13468 3498 546 487 111 14820 215 1496 263 1020 2448 131 1198 205 493 10364 22063 205 145 239 546 188 6589 3498 205 1041 103
Result	102 188 121 111 22765 820 422 493 111 19827 453 4618 147 195 14593 214 106 6310 2407 131 5593 1423 711 1968 579 14328 205 103
Method	102 555 106 4068 131 14328 190 106 971 10648 2704 9138 121 111 4434 300 195 7180 214 5728 106 971 902 147 580 1196 118 145 139 1943 422 139 546 940 190 106 11252 14258 121 111 5618 260 22063 205 145 1021 546 121 1198 205 514 1901 862 103
Method	102 168 111 1496 115 30131 422 115 30130 137 316 30130 185 626 111 7150 988 263 111 14820 215 669 205 493 103
Result	102 111 1798 1245 906 121 1198 205 1021 260 118 145 5593 1423 711 546 1352 3471 8278 275 244 205 370 1863 1901 1739 106 973 412 275 370 2023 566 1159 239 188 106 6278 2812 168 111 4068 131 3316 5593 1423 711 1968 579 14328 205 103
Result	102 263 111 4388 2320 30107 10839 453 121 1198 205 1557 482 300 12801 217 198 111 1689 131 5593 1423 711 188 9583 9138 1055 195 1248 3156 147 198 131 249 30108 205 103
Method	102 185 1104 12098 111 5593 1423 711 1496 132 30131 422 132 30130 137 316 30132 121 111 952 971 902 131 22063 205 145 305 546 214 487 111 249 30108 988 263 1020 2448 131 205 1198 205 493 103
Result	102 111 2429 2257 121 522 205 305 145 106 546 1842 1402 1846 4111 190 111 2592 1798 5982 205 103
Conclusion	102 959 422 256 165 3974 2995 198 111 5500 30110 5982 165 14593 214 5593 1423 711 1968 579 14328 422 334 360 302 528 1574 121 111 4220 131 111 5500 30110 4388 2320 30107 10839 988 121 205 1198 205 1021 103
Result	102 522 205 305 145 132 546 1402 1783 610 131 5500 30110 2354 168 5593 1423 711 223 7078 214 111 2291 981 19827 263 2862 30119 365 186 205 760 103
Result	102 502 2713 131 453 220 1427 168 7075 235 12117 137 26386 1684 205 103
Method	102 111 26386 1684 3498 241 11036 564 198 111 6465 131 655 4483 16634 205 103
Result	102 555 106 1689 165 2182 422 923 111 5500 30110 6589 3498 3733 147 195 6853 6455 168 8334 1431 1339 8319 1834 1159 158 145 522 205 239 546 205 103
Result	102 1104 111 1261 235 12117 1684 7075 1402 130 1949 2080 6492 235 1926 1838 1548 4247 111 855 6465 188 111 26386 1684 1261 205 103
Method	102 1573 185 12452 147 2471 111 5500 30110 10300 487 580 14820 215 1496 422 563 238 532 10364 22063 205 145 286 546 145 190 111 12803 2080 3840 235 597 8334 546 422 334 1055 195 2119 692 147 6566 8334 2715 1539 8319 1834 1159 158 205 103
Result	102 111 545 220 469 1936 121 522 205 305 145 132 546 145 13468 137 18048 4483 546 205 103
Result	102 969 111 1926 1188 131 111 10300 220 1248 804 16160 422 461 220 8751 235 3490 1838 205 103
Result	102 111 5500 30110 10300 6465 6084 205 103
Result	102 238 165 2478 190 111 4237 1001 1159 4388 2320 30107 10839 235 1268 8334 3440 2187 121 522 205 158 205 103
Conclusion	102 1573 422 130 2496 131 1968 579 14328 165 1248 1987 205 103
Result	102 121 407 5500 30110 2354 111 1968 579 9583 4954 267 3039 260 118 145 5593 1423 711 546 1352 3471 8278 275 244 205 760 1863 1901 205 103
Result	102 5398 422 1471 106 971 902 121 580 118 145 139 1943 422 139 546 147 2670 168 238 145 412 275 158 205 170 2023 566 1159 239 137 249 30108 1496 168 5593 1423 711 188 1431 546 3412 147 106 2257 190 1883 4111 145 3967 972 546 205 103
Conclusion	102 482 300 1104 5592 198 111 3302 2160 131 5500 30110 453 165 121 2327 4111 190 111 14820 215 545 422 137 111 1595 1058 220 1074 147 1968 579 14328 121 111 4624 2354 137 5779 4234 10643 121 111 5500 30110 6589 3498 205 103
Background	102 111 3060 131 6589 4483 241 3440 2991 235 1755 121 580 3923 5138 168 20035 422 582 111 21051 1248 1135 17065 467 111 5500 30110 137 14820 215 545 968 195 14176 21158 1542 147 952 10643 121 111 597 1333 6492 131 111 5500 30110 6589 3498 30141 205 103
Background	102 130 3956 610 131 532 579 9098 1622 4536 2354 168 5593 1423 711 241 1151 214 16141 114 137 304 579 5555 205 370 422 1128 103
Background	102 407 453 267 2269 28819 997 24813 119 214 111 855 583 10364 130 745 3007 6589 3498 3859 205 103
Background	102 547 17517 10208 150 5414 111 2592 4388 2320 30107 10839 214 692 147 1539 1863 137 9378 988 235 111 8334 4388 139 10839 275 1041 7166 30138 137 1540 9492 30138 1834 1159 158 205 1557 103
Result	102 111 545 168 19827 137 304 30132 131 20225 205 1128 137 1557 220 1936 121 8856 205 158 137 170 188 18048 4483 422 1471 106 1724 10413 168 111 17517 10208 224 3498 205 103
Result	102 868 147 111 14820 215 545 422 111 23949 2354 3754 106 1724 1333 4899 131 4388 2320 30107 10839 205 103
Result	102 694 422 111 23949 1159 4388 2320 30107 10839 4483 220 1839 1001 506 111 1737 482 263 14820 215 205 103
Method	102 147 5230 407 1595 422 185 1573 2636 111 745 1381 3859 1139 214 4436 580 7945 2037 545 190 111 23949 5982 168 5593 1423 711 473 19827 906 121 205 1198 205 1128 103
Method	102 238 165 2992 121 522 205 370 205 103
Background	102 1798 6589 1861 137 106 2030 6589 3498 11468 111 23949 3653 3165 137 111 1333 139 131 111 5593 1423 711 3605 267 906 121 20225 205 1557 137 1012 205 103
Method	102 168 580 3853 185 10087 111 6589 3498 214 106 12008 993 4868 862 103
Method	102 111 532 579 3644 23949 3853 10364 14820 215 159 145 139 422 105 546 300 666 195 1151 2168 862 259 145 105 546 275 3122 30214 30131 30123 145 139 422 105 546 259 145 139 546 223 103
Method	102 1920 198 121 111 23949 1713 111 3160 131 5593 1423 711 3605 241 9051 566 1863 422 137 1104 1839 1001 506 121 111 5500 30110 2354 2991 1431 205 103
Method	102 168 198 2336 422 2354 235 643 19827 3802 10670 2738 190 106 745 1724 7795 3346 3859 1139 883 147 195 1765 121 1198 205 1128 147 4070 988 168 4701 19827 1245 205 103
Result	102 302 11698 422 580 14820 215 7945 2037 2471 121 522 205 370 487 22063 205 145 305 546 137 111 19827 1496 263 1198 205 493 17845 1839 10700 145 13468 972 546 205 103
Result	102 694 1159 1967 168 111 5500 30110 453 121 111 1858 2805 140 1155 1159 6509 4111 165 1151 603 3841 4954 131 5593 1423 711 579 5593 1423 711 14328 690 2670 145 3967 972 546 205 103
Result	102 482 300 617 18032 422 4682 185 831 4111 467 111 23949 1261 137 580 7945 2037 2257 121 522 205 370 422 603 235 111 855 532 121 522 205 158 111 4388 2320 30107 10839 4483 2450 263 20225 205 1128 137 1557 405 1648 8751 205 103
Conclusion	102 482 1263 6299 1799 195 198 111 745 1724 7795 3346 3859 2272 4208 121 1198 205 1128 168 643 5593 1423 711 1352 19827 7795 5269 10646 6132 10643 603 12801 560 147 4701 19827 1245 422 6988 7586 111 2683 131 111 4388 2320 30107 10839 4483 205 103
Result	102 185 360 2275 198 111 2160 131 8222 5543 453 191 4388 2320 30107 10839 121 5593 1423 711 1214 121 111 2501 165 121 130 3792 9276 28636 5733 2467 4111 190 111 475 2151 745 1968 579 9988 560 3859 14820 215 453 30146 543 28819 997 24813 119 7853 205 103
Background	102 10125 2116 360 528 1214 3923 168 111 18013 131 20035 205 514 103
Conclusion	102 2738 238 3322 198 106 5805 7015 131 111 5716 4388 2320 30107 10839 453 263 14820 215 13703 106 29293 1371 121 7671 5788 422 629 1913 3580 1245 168 111 1836 121 2828 2426 8391 205 103
Conclusion	102 8751 137 4696 121 1214 4388 2320 30107 10839 988 263 5500 30110 137 23949 1214 121 3923 826 145 1461 8856 205 158 137 170 137 1198 205 493 546 220 755 4752 1074 147 111 982 502 5158 3515 121 111 5500 30110 137 23949 1713 422 5100 145 158 546 4954 131 3316 5593 1423 711 1968 579 14328 334 267 302 7704 10055 168 137 145 170 546 29205 318 10643 121 111 5500 30110 137 23949 6589 4483 205 103
Conclusion	102 111 971 1313 300 360 25728 1056 422 188 185 360 3440 817 121 1843 168 20035 121 205 1198 205 514 103
Conclusion	102 185 6222 198 868 8751 467 111 545 131 643 18013 1045 168 494 1078 220 3680 1074 147 111 855 502 1056 205 103
Conclusion	102 111 982 11402 168 487 1135 5745 18013 453 168 8031 2040 300 1104 195 906 862 543 1427 422 14820 215 453 1055 195 501 422 188 698 360 111 3435 2683 137 300 195 1159 1967 121 111 5593 1423 711 820 1632 1530 137 121 1198 205 493 1159 2229 131 843 3458 6589 205 103
Conclusion	102 4427 3841 130 1568 131 1323 1427 2354 263 643 3117 2546 195 5805 121 111 2011 131 111 1431 2126 205 103
Conclusion	102 1713 487 597 3802 10670 131 111 4372 5745 1055 195 10315 168 111 4068 131 1968 579 14328 422 137 8849 7427 205 103
Conclusion	102 543 1263 422 482 1055 469 1285 111 2683 131 111 6589 4483 501 422 188 238 300 5359 106 5709 1908 131 1913 205 103


Problem	102 1263 2651 6586 131 7480 5862 214 3431 18113 103
Problem	102 185 7004 111 7480 5862 467 3200 121 111 1735 131 106 699 579 4142 4050 1281 205 103
Method	102 185 4245 111 15524 147 106 437 429 5674 502 1168 1702 576 121 1702 205 103
Result	102 214 8808 111 855 4050 2027 422 188 121 4095 579 1633 4142 4050 422 121 111 11502 1025 185 1040 106 11812 6586 131 111 9595 3163 205 103
Result	102 1482 1056 220 3739 147 1259 469 121 494 1910 131 3157 2003 205 103
Background	102 111 4221 545 1055 302 195 2450 235 3942 973 422 1053 111 437 165 11016 205 103
Result	102 111 1056 220 564 1135 2461 422 198 911 4534 165 10744 205 103
Conclusion	102 111 3094 131 111 1056 8445 121 111 2835 131 1506 137 1352 234 3274 2118 205 103
Conclusion	102 121 111 11502 1025 131 111 3253 655 111 6332 3085 4954 263 111 1506 579 3605 422 137 111 3650 579 3274 4954 220 1060 3791 131 111 10082 662 422 137 2836 111 6586 205 103
Background	102 111 7480 5862 467 502 3200 300 195 2328 121 1615 131 111 10610 1346 5235 131 111 429 205 158 103
Background	102 407 5862 220 3310 812 29261 5862 30132 235 4959 5150 137 3964 19842 30114 5862 30138 422 286 235 1135 27055 205 103
Background	102 185 871 539 111 5862 15512 235 2799 137 3427 5531 563 185 572 302 3891 2008 111 1689 121 699 579 4211 5793 205 103
Background	102 256 165 106 804 579 1721 674 198 11538 131 3451 3975 300 3299 5862 191 11232 10082 3200 205 305 103
Background	102 238 907 165 6744 121 564 579 2722 3451 15737 11436 270 205 370 103
Background	102 3451 2280 467 502 10082 3200 121 111 1735 131 106 1648 3451 1281 241 2991 137 2275 214 20168 365 186 205 450 103
Background	102 494 1482 826 360 528 1260 10211 111 3310 812 29261 3163 5005 10982 1098 6448 205 493 1159 566 103
Background	102 111 697 214 20168 365 186 205 165 130 1143 131 4299 23730 131 111 1346 5235 1814 111 494 826 3862 1332 4548 23730 1017 482 131 111 502 10253 3200 422 302 23730 131 111 1346 5235 205 103
Problem	102 121 111 709 697 1199 185 527 111 1056 131 1332 23730 131 111 1346 5235 131 111 429 205 103
Background	102 959 111 709 697 27599 111 1061 826 205 103
Background	102 111 12868 131 111 2148 165 111 982 205 103
Method	102 121 1155 1264 185 7004 111 3163 467 502 3200 235 2799 1633 121 1615 131 111 10610 1346 5235 1814 121 238 820 111 5235 220 302 13439 205 103
Method	102 121 1155 2786 185 6328 111 10726 147 3427 5531 582 111 5235 220 121 4211 190 111 4142 4050 1281 1814 121 238 820 111 5235 220 13439 1425 147 111 1382 662 168 1745 579 1279 26306 30113 235 111 906 1633 205 103
Method	102 121 1155 2448 185 626 106 20532 1026 1382 662 205 103
Method	102 121 1155 171 185 14412 191 10048 3200 205 103
Method	102 121 1155 1870 185 1293 111 20532 1026 1382 662 195 24839 121 111 11502 1025 137 4245 111 1983 147 111 3163 467 502 1506 12976 422 467 502 2385 19733 121 1506 137 2285 467 502 1168 1702 576 121 1702 205 103
Background	102 1155 11518 165 106 4319 137 1705 1155 205 103
Method	102 235 2799 1633 111 3163 422 2941 145 182 546 422 467 502 3200 188 106 662 131 5150 422 182 422 165 906 214 111 7192 131 111 1333 422 139 862 582 111 1333 165 111 1522 131 111 2799 579 1313 8334 131 111 5235 422 103
